player_name,lag_age,lag_years_from_peak,lag_decline_rate,lag_gp,lag_player_height,lag_player_weight,lag_reb,lag_ast,lag_net_rating,lag_oreb_pct,lag_dreb_pct,lag_usg_pct,lag_ts_pct,lag_ast_pct,lag_pts,lag1_age,lag1_years_from_peak,lag1_decline_rate,lag1_gp,lag1_player_height,lag1_player_weight,lag1_reb,lag1_ast,lag1_net_rating,lag1_oreb_pct,lag1_dreb_pct,lag1_usg_pct,lag1_ts_pct,lag1_ast_pct,lag1_pts,lag2_age,lag2_years_from_peak,lag2_decline_rate,lag2_gp,lag2_player_height,lag2_player_weight,lag2_reb,lag2_ast,lag2_net_rating,lag2_oreb_pct,lag2_dreb_pct,lag2_usg_pct,lag2_ts_pct,lag2_ast_pct,lag2_pts
Danuel House Jr.,-0.1518520636555215,-0.09741194296935728,-0.15097583715482213,-0.11541872829730346,0.007644357221565257,-0.016064607057728063,-0.013243447447336111,-0.017572697185439107,0.07552465212342914,-0.0038079069816020195,-0.0029641612291314364,-0.10721461395905192,0.034894184318291305,-0.03212743617158857,-4.5765662168221315,-0.042060875247522875,-0.0873015218942618,-0.08229559017397887,-0.04424046540308003,0.0050134213297453436,0.004224428886816923,-0.034392296320568914,-0.044373244432807844,0.01702155654747506,-0.021901270401573823,-0.003964350061563372,-0.10323891478766012,0.07814279523948776,-0.015991393916979634,-0.2917090811101258,-0.03880340537820283,-0.03279009671416943,-0.0337600116825335,0.00973392077379404,0.008136814177910198,0.028075272559739316,-0.011059665476748698,-0.02212757782605333,0.021894213211129707,-0.004603108231211478,-0.023779077505869543,-0.048502622621732695,0.035240087361389484,-0.025053887759716648,-0.16033121205750492
Dario Saric,-0.08203663410735756,-0.08215836906534067,-0.11107774286244448,-0.17244427725021225,0.0006101627357674796,0.0031053104157653037,-0.02411086725529523,-0.008214840918684053,-0.3105688211098215,-0.007986672006470763,-0.021376462928891143,0.057537504148177945,-0.06350663246959769,0.020122876741964075,-4.7581367799575975,-0.06159527589547299,-0.09700706701812457,-0.09860861975865712,-0.003794900466966058,-0.016199099540234158,0.01837440617998889,0.048676207378807755,0.009630732823800593,-0.0833858113870834,-0.013421050694198902,-0.024299076658016724,0.04634173538094121,0.057997392840201896,0.019883614510670233,-0.028472403279833317,-0.021936445814120978,-0.025295055994543406,-0.025392022083008975,-0.01388676946005158,-0.0030228046475281696,0.02686697261335616,-0.0009431666807610081,-0.001554005855516912,0.007634200932632876,-0.008064574744243592,0.005377949320530481,0.026698569222552683,0.04598177733445867,0.014120774125315707,-0.040417560978892736
Darius Bazley,0.1965220086777396,0.1303092107855072,0.09693888305087608,-0.1242825608567215,0.003783400021726591,-0.24515919081648757,-0.00754470092552815,-0.02723749057310872,-0.389448467213783,0.0015848366807271422,-0.017011180480319424,-0.09701188643215694,0.11464091176503804,0.022657598673149263,-3.4296015121478476,0.07165356974655765,0.06259483284110408,0.0994286579386495,-0.02199787060879537,0.006296931612853205,0.11203355474247541,0.01029332165389759,-0.019148598159358553,-0.09794923608487616,0.006401172812734307,0.02240376132198747,-0.0741662925028664,-0.010636273009353655,-0.03799718505833693,-0.19461191094685634,0.07134989762169514,0.10698100549715558,0.08104982406951902,-0.026693114459290287,-0.03363479607430142,0.010893253427080122,0.013196163741387816,0.03180542664856317,0.013274544973454754,0.0075505042849706655,-0.00993376909368619,-0.07012531815046327,-0.02720788923019733,-0.028572943535122925,0.13637528958650638
Darius Garland,0.1470834358593083,0.13043327608262983,0.1749864006841935,0.02646319581989739,-0.005862289885602531,0.07178548065035975,-0.10534023457323313,0.07150410679677854,0.13639460450519122,-0.09697997037759237,-0.01757455378863976,0.08958605094416332,-0.1105280596105853,0.01623728786153984,8.399755747423418,0.13008531237228604,0.09130777852806568,0.10663273252541565,0.0477895294385999,0.040092770596288865,0.020394685687250117,-0.06708396154006949,0.04517021272869176,0.08700553907494676,0.036450956418832045,-0.008637148032409961,0.05106372697272706,0.038217972126293506,-0.028784453899476124,0.3085117557992582,0.0903831266803483,0.061055423148547505,0.06410138783777114,-0.015795253090216375,-0.0038942183594790395,0.019230391255373614,-0.039347238080178266,0.061362919106615794,-0.09039606928251516,-0.19789628491197964,0.061179776296105465,0.07842738951531314,-0.09316482995942767,0.059580924146086255,0.2730570443248741
Darius Miles,0.025085064758874627,0.040219803673440455,0.06523407600214222,-0.13713779804424855,-0.006889280077531886,-0.039953160147978395,-0.05666525550184806,0.006206643619390024,-0.28709123952078464,-0.006007917280490192,-0.02004842651430613,0.10077126775642122,0.08657659868367858,0.011964475064910664,-4.589112508350981,0.07953293448369193,0.05643426639727564,0.1236084505996069,-0.06181996394112927,-0.0051503833204068535,0.08063217252285249,0.04451437106419635,0.012163443048266501,-0.11037004069172206,0.012373701701465848,0.010773545483798705,0.22319437405274387,-0.05806202707414556,0.0060054889181364165,0.47979246037758705,0.01769587610834958,0.016583475138426722,0.024230250728094076,-0.006719043649582611,-0.007349247122838573,-0.0006035525044263876,-0.033885640290022244,0.0030173575609316974,0.008872566048312793,-0.008882046539786326,-0.028602098998338796,0.2751711460478284,-0.0009094008867891387,-0.0024983177204998654,0.2361499141532879
Darius Miller,-0.11571528806965746,-0.10896281311371664,-0.1358105542936794,-0.1706780862041866,0.0027373876570662833,-0.01566233502648478,0.0033520904737826623,-0.012007126502230177,0.1174445146394004,0.012311958281771687,0.01740139019397993,-0.0366418375060374,0.09831405935975736,0.009835631790626248,-4.52803917066594,-0.03763663017811263,-0.05114342618364558,-0.05365458296998759,-0.008973302917768147,0.00010401460907894112,0.01642867851212997,-0.011160753392506379,0.010378292796047328,-0.035841053857172796,-0.04876763554330844,0.007852125757643755,-0.10639490440641461,0.043568591908810704,-0.015035795850984657,-0.05161284741354022,-0.0057007507853191934,-0.019399287533937225,-0.0032997007685076967,0.0076155609069621065,-0.005837780092822262,0.028200949944419823,-0.02732987343426506,-0.021534807804423635,-0.03568291240195222,-0.0037014878335752573,-0.03308667894107455,-0.09627798973404567,0.06796674330223983,-0.02760987161726775,0.024733670724707887
Darius Morris,0.08600443840805963,0.1057536993020866,0.08038199741803205,-0.07268068434958178,0.003271005470838464,0.07373419186379691,-0.005929791101125921,-0.007223279040731571,-0.2614974304267516,-0.0070405794501358625,-0.016817436771002576,0.07815313396057899,-0.050773929300607194,-0.07480020718717739,-5.336552986540843,0.11596052189633302,0.16550338760042832,0.13657475117169202,-0.07877624750239269,0.014525729448888367,0.02921166792159162,-0.03334861759664222,0.020305844850505596,-0.11345499171334744,0.015403894873511145,-0.0030990053814582154,0.07888535583608973,-0.02384731623138455,0.0046219428595680265,-0.09897078646491303,0.03639656120809945,0.028999864040036037,0.055532967117011875,0.0005246633983352629,0.007520265953125289,-0.0066585691853137206,-0.017753984044660907,-0.01582522425946824,0.033991592548065504,-0.0037767970897090624,0.06461548934810497,0.038023864657960454,-0.03006051063943195,-0.004162725927690229,-0.041799355132345124
Darius Songaila,-0.07693806968329209,-0.07951394456651978,-0.07316746319874079,-0.14480190974836782,-0.003278950233392771,-0.03567555500996103,-0.0035808481274728875,-0.02046375413984036,-0.26457081620492245,-0.004434057784811696,-0.0008634961802091108,-0.07918484883507759,-0.050084861032571495,0.0006695292698405309,-5.262001288022923,-0.061921738919723274,-0.10324815585894079,-0.08009356532080623,0.06042395066258219,-0.003914777080049975,-0.05579278036216867,-0.0013826412583360357,-0.01822301437272471,-0.07816245677704997,-0.02247600394448618,0.02220726814109533,0.08103775279755433,-0.01588230757114863,-0.0048297566435193204,0.11253509444181334,-0.044477751681703426,-0.030852266165792824,-0.04064661912582011,0.022164883838969456,-0.000864526702420837,0.014651534757651383,0.00017302892816059042,-0.011880071064867676,-0.049270005404248404,0.003290331955812719,-0.011273149231326702,0.026697338134603045,0.016361736625726406,-0.022368136757117015,-0.024046486727496777
Darko Milicic,0.11266692130609055,0.06629564342641155,0.10232237638862826,-0.13830330315903352,-0.01278199191356882,-0.2626266500588853,-0.028839741117098132,0.0036841039299131554,-0.20990017169820335,-0.023271646054486766,0.0038483663877609394,-0.09289043974843489,-0.028251835149234572,-0.03162426137146341,-3.7228706158303195,0.024211949103841217,0.05386940109598421,0.04974083911966993,0.004229322084021349,0.0032959531036522087,-0.00018767372332482643,0.011354612098235297,0.0035816899755311445,-0.1368001725358698,0.0048323352883243515,0.011912834272243943,0.1058360509983386,-0.053749596941824164,-0.024905249920607955,-0.04425492315735812,-0.006497445715519638,-0.014556347352156832,0.036199105846845596,-0.032908289978829365,-0.020144485525127185,0.013292216765472655,-0.007157715328488015,0.023962419953080096,-0.04177864259369154,-0.04021440604431116,-0.003963419079479035,-0.03687971458770156,-0.02638125504824209,-0.061227528808460455,-0.025122242886559124
Darnell Jackson,0.09411294442798847,0.11417114542540076,0.13035496829071871,0.0002823779828072719,-0.0056323748617301776,-0.23023610108781203,-0.04625141037893751,0.019130286371060307,-0.1563518527566711,0.017083148915781457,-0.030886402305120925,0.044518643800227346,0.0006153184446140599,-0.022267412980149455,-4.858569439030024,0.08321920086918531,0.12271806110797505,0.17251668809822276,-0.03305175415968354,0.005771011901071776,-0.033075216297198375,-0.021115803788615464,-0.05893045024299227,-0.08955644606323766,-0.05173316275845035,0.017926978557357635,-0.010887850792852847,-0.023326701446207132,-0.02893576384001065,-0.2689118469677035,0.020638653318802685,0.02146600173832255,0.06478630779882712,-0.019970514178753812,-0.0031477295794810995,0.011211021923221168,-0.06899817673097712,-0.02422205248253662,-0.009636180662811617,-0.04739127924087469,-0.014521526057729732,-0.00013565851643235216,-0.021456128543980834,-0.07136765545752786,-0.13990949194720467
Darrell Armstrong,-0.09152823832466138,-0.09358451688642207,-0.11629228924456687,-0.021423556394600893,0.009903811010082423,0.04089211610476575,-0.036496810445166505,-0.007971183059921736,-0.17301533930051263,0.008923351170548023,0.020384768093786622,0.03329233765347344,-0.009026541774496466,0.024348104406109936,-5.084408493369314,-0.06006691284259266,-0.11387754878978919,-0.09371535906696646,0.11277198610109873,0.025228405652107735,0.019079441678151548,-0.03717791935414939,0.03177701510250369,-0.06497489031628033,0.0015870597140431122,0.0038267021247723404,0.02101198730366285,0.021748959557738506,0.026589436813867048,-0.044191377147696116,-0.04351991052685128,-0.025203615820831943,-0.04541988071922181,0.0021206609384899675,0.005823379822710939,0.023410266709311383,-0.01771413371731559,0.0072542298403485165,0.00786991182115856,-0.025303758382254286,-0.01895469035377657,-0.01343862055133867,-0.05622474187894797,0.012866520820127226,-0.13213374835540895
Darrell Arthur,-0.09430940925332813,-0.06853426158525126,-0.09426916477278723,-0.19413637747633414,0.008584135366441634,-0.02492894601811533,0.07140184571802868,-0.014967974281039884,-0.2462679592663865,-0.020753565161464222,0.050856324905945355,0.038248632610309787,0.047590928909357344,-0.018313823674506163,-4.5325862287534715,-0.06012685499024437,-0.06372289322503658,-0.0797784027954869,-0.07360943703159684,0.0038307458661136717,0.013290423706299992,-0.03493905437404358,-0.0024266977486338756,-0.03143848560918878,-0.03644675945470021,0.02970286201348769,0.01536170324478362,0.05452277870537669,0.0003485712565043226,-0.055723322102088704,-0.004740140138710448,-0.011218880042073926,-0.028822411767996357,0.006948676432404461,0.002567279914842199,0.006087449863423856,0.015351631588889903,0.01567298249306142,-0.014202906523621502,-0.009047894598779827,-0.010814879161012567,-0.004537716394069105,-0.022865521917178812,-0.016043296080314615,-0.010747332581983007
Darren Collison,-0.09033009518547508,-0.07043293574693767,-0.07791668432531208,0.007870049693633944,0.017950274746976642,0.0374089713201323,-0.054032377994950594,-0.019100768454114344,-0.307913784696708,0.020340497179662187,0.009007979371738608,-0.17073091324072776,-0.0675351030625842,0.011287790025304837,-5.018992378522811,-0.04457707479684111,-0.10722380938007506,-0.1023561145076202,0.07922200576797843,0.012715024903161369,0.023408892286813674,-0.005374048608622296,0.0981926322995568,-0.006977299402688766,0.05133422796322903,0.013142856702180378,-0.001556432686501546,0.054338991625770855,0.028477609601737758,0.28730227288411375,-0.029834969096444876,-0.02263114854780743,-0.02469584788440443,0.013885072256019908,0.008569495592005403,-0.009206471549070274,-0.011714666161802712,0.055107670949437,0.0010655063001656956,0.010934209645754889,0.022504376589849093,-0.05059609073377044,0.09701867939158698,0.028999386595175505,0.10969091670919928
Darrick Martin,-0.10101843194182218,-0.09051886056666296,-0.087586565406186,-0.15629629928470729,0.00031391120612260146,0.018668621155336854,-0.0010038183062361609,0.016628326862080666,0.19759560247498945,0.006668723782949062,0.16467811678019847,0.04036543285193793,-0.013108788749077453,0.0008483127134772536,-5.052022977529219,-0.0872468478179033,-0.07487909360477879,-0.12394615609601017,-0.04711374240236026,0.006290638715283398,-0.0058129925473453465,-0.0035727880417758336,-0.0077883698703917256,-0.08236384048402845,-0.026103469794732985,-0.022380010614489947,0.07851146625078324,-0.06900900712303396,0.011561512007666103,-0.3044492156005081,-0.018888276257019658,-0.04262356706926592,-0.05006298400637982,-0.03317239201725686,0.0025002116304604885,0.028403338962615602,0.04627751135122935,0.00451323230659061,0.05336195806830821,0.07307661551174,0.046151934791179974,0.04241277528555069,-0.04795148640327511,0.003534561482926612,-0.1223964468411697
Darrun Hilliard,0.058672648215166615,0.08290330584954955,0.07024988604888055,-0.2170578259574815,-0.0011479362145664434,0.03127155468370513,-0.0020745419190564885,-0.02096736544687267,0.11864707460760451,-0.004822753409036801,-0.022924743904901488,-0.10003895348372398,-0.07489291921177199,-0.012428534075919618,-5.83781952574252,0.12516642548124765,0.2040707759758642,0.17149536613143876,-0.05803942760642258,0.00985690272189051,0.03476972957607166,0.01915509577425322,0.0034348771488129804,-0.04733504313617708,0.026814130057669035,0.04306151992742526,0.11718861463721014,-0.026350686847220486,0.0006530396689877141,-0.29284722651866085,0.019105970488072242,0.017458911591862275,0.020538434759811597,-0.023778160618902318,0.007433772429854233,-0.007604142149464928,0.0006543641176252043,0.014552587062266096,0.016567085200089482,0.05630559247456292,-0.025001525825790603,0.12214885107926257,-0.019798651863200713,-0.025007065294382604,-0.052193110667464286
Darvin Ham,-0.07240700291358516,-0.0771625700329973,-0.06654688163665935,-0.05051054479544842,-0.0012490639826441587,-0.043953722605447845,0.002078274145372326,-0.00013515907502901532,-0.20923629256325088,-0.006794896647079656,0.020579247912281152,-0.19064254369903857,-0.04884685857659151,-0.009067934447491608,-6.017152689175504,-0.05962592343980865,-0.07663594282118405,-0.06695008963870017,-0.0032194041949625226,0.004011099139741145,-0.01618032175218147,-0.03774181792068948,-0.06061360566208196,0.022146642084107483,0.013027599604771827,-0.01175112505800304,-0.0660388119563792,0.014128151780043325,-0.01919473781484924,-0.3883648592695236,-0.027865089493484298,-0.023165522594306966,-0.028521310300392008,0.0025104672519407887,-0.0008813298113889008,-0.0013426478230763584,-0.02020028080999549,-0.021287783936444662,-0.016973465944902046,-0.0066428920138033795,0.039791488028387674,-0.1292356571163674,-0.03428611300726695,-0.014975760359705655,-0.13682594124036584
David Duke Jr.,0.10305720818908055,0.1255119588705773,0.11379022608287939,-0.26331919029920886,-0.010398420210366632,0.07815698037781747,0.024682358718860428,-0.0034939549970140196,0.285331830733245,-0.017253409024339448,0.02451592563375853,0.03634917518003377,0.0948399973920748,-0.07835111807337239,-4.85868336322167,0.1257373153051986,0.16378814194305755,0.19077945941831206,0.03005051428247308,0.006881172874231599,0.0278343361513006,-0.008978336577039333,0.032174052988058824,0.04082312982769215,-0.023170728891637307,-0.006668967044723387,0.0030036124752914834,0.010897393187096843,-0.013292889736698928,-0.0006222302386756037,0.017748784390018597,0.019403779514965185,0.02342145846874034,-0.04923858632431746,0.01657018054398478,-0.013308285092113821,-0.007012063320564591,-0.040593513293628904,-0.039095672423266184,-0.01462468596871288,-0.0059800796137251125,-0.014300167644949902,-0.0075939724033598655,0.0075517527286618185,-0.09387473506220104
David Harrison,0.11993272792559939,0.12437496042270967,0.1491571969514646,-0.04791276049318725,-0.012368220472230677,-0.3691072333166606,-0.04192259648671231,0.028798472090530908,0.03983102440287318,-0.04545884866499888,0.021721789105038445,-0.04576553438298552,0.013273701099225089,0.0014726356830045977,-4.396274155363976,0.07985708986470921,0.09031956730740451,0.11260467433006252,-0.02338371073236162,-0.002090644048888534,-0.0809116773753708,-0.0016346827623003428,-0.05045161980170948,-0.09493391104525516,0.0037226814416179356,-0.051775400573682205,0.030127116398060858,0.001958852145715355,-0.01578194691281823,-0.22120894737148655,0.0122134834916916,0.014119527363432742,0.02451115700446332,-0.0024327923408273416,-0.022003310172045463,-0.008354932704385217,0.01738747992845491,0.0009601947281949828,0.021212390036320708,-0.02977604578389388,0.0172810612590077,0.07102171021688754,0.013298406505996162,-0.07166494011342199,-0.06689761296730255
David Lee,-0.1360314698856324,-0.1747991982504441,-0.1252070146777805,0.07240988904380509,0.008804260192123907,-0.041940937916857324,0.020006941157843107,0.0055471440379795895,0.2163569801766452,0.03231920320823067,-0.0024501882956028146,-0.01370186969994782,-0.0096979296297658,0.011543234459955653,-2.7545825172396814,-0.10158827148099897,-0.11872651181669351,-0.1374224552127855,-0.01742535553946733,-0.008981070778013757,0.0014106641498362604,-0.003546152750931787,0.005255891205591209,-0.12616047223221621,0.006283697116481459,-0.018691710398497565,0.07217193519428651,0.0587997386878714,0.007988013233946593,-0.041791015941801575,-0.11395601350701619,-0.07613194453797818,-0.08570026668849096,0.013977843071602979,0.003326736545852872,0.01940804857556758,0.01049846021098771,-0.0018874149685990907,-0.001766659202071175,0.0064561801984754155,-0.022385873184547232,0.012730148087657411,0.020016249153912077,0.001322027975796955,-0.09001459603274406
